0.24053983174177251,0.27373922400208145,0.2525249912333775,0.30125211238438604,0.11872567588707938,0.025551920508615922,0.07020896742980454,0.12643436039183747,0.3976014733236836
0.02643955202516306,0.14347110443115282,0.24989804180701236,0.11984119629695096,0.29010556190833636,0.2022756939927579,0.19802518408022007,0.37524208805334897,0.15791481299694646
0.2726643803799224,0.35814105019745457,0.36018591960516155,0.04622634310789784,0.3988939330567712,0.12074419639688516,0.040986177553328944,0.2299936385472442,0.048669590266466535
0.10604963332346262,0.01002360461769638,0.04079021412753834,0.025168696837106586,0.18675898668758284,0.3861604690527391,0.10060707159846688,0.20966306904829507,0.19380358745107518
0.004860010223596146,0.34145315853198005,0.31034472175047795,0.3025830721208595,0.07655172548954399,0.3817108478612145,0.1440435570914509,0.029766070309451376,0.11069693916706767
0.2662586930084798,0.16860219978315244,0.38927880970917783,0.10098363209662714,0.38487307054232667,0.2607942349987341,0.3777552208805609,0.05642618942654183,0.10395379153880357
0.3066910921733048,0.3655357198397217,0.055901925115955514,0.10380836152680128,0.1811045398045782,0.38619457551517994,0.3303197439815012,0.39273374259204874,0.3928963174442439
0.14249970322111735,0.3127151223524694,0.008127480366586193,0.342642538323987,0.03924747814937928,0.34236785436935296,0.024175499625863895,0.29609449791539605,0.16677473881471366
0.09962275327129828,0.0012211389810407704,0.17885110023207582,0.18666229017534103,0.12268516784376181,0.3264342134985431,0.16435041801043515,0.04651834286002776,0.3250100232888803
0.010912041240727977,0.3318750020392236,0.010327297261276902,0.2758332662063445,0.264194700197212,0.3248147460892512,0.3375396228802503,0.3793636968887881,0.18232535709869047
0.39927551786306,0.20427799586456075,0.009999844073135833,0.3039781772700071,0.09587688409616112,0.39503182840051965,0.2143293273052128,0.38714919210090876,0.01526831072951711
0.037461043780646235,0.37377998486815545,0.18492967818756434,0.17998974853241553,0.21376138438121292,0.0808121526878825,0.09911231710137454,0.014292275057637173,0.03115487105695749
0.052037601886711075,4.760049680139212e-05,0.1950836032875991,0.2719747734661473,0.01827454743488306,0.31591567783305124,0.39970274255703636,0.21572229028546763,0.0353484358945519
0.17488013229508415,0.37217654040692866,0.385151145098235,0.2844604184943598,0.2310008566728241,0.2427554893020748,0.3715844433985284,0.06395768969471308,0.17107742314225938
0.26018549108743516,0.07919150737853489,0.10058114938680536,0.02762579062774231,0.06794337407664086,0.24270826762352207,0.32872898618353624,0.2478295386564854,0.2797967911356539
0.10875367446361493,0.04899042322052636,0.19332591261074122,0.10005032939888028,0.33011750224627817,0.15575367860727252,0.37504009950636946,0.11006365993703221,0.09235041512970153
0.2211012612506742,0.18880570953929543,0.26503602658851627,0.06399313552230322,0.123982489796974,0.2924158764676287,0.3883998420064319,0.24076214807229335,0.2659542426021469
0.01644545372069497,0.3626706541783012,0.01685307026832201,0.16119504353300243,0.29282932281852403,0.2881985549331376,0.15141386827748768,0.14775054227968792,0.13507421531805397
0.10943873716882915,0.36557563618931027,0.3410311576172494,0.3990107537498865,0.35201444642941826,0.3850455052860412,0.03173544114643661,0.10699934493269075,0.10402860634245115
0.30862876518974236,0.15593416947656968,0.34131661044117717,0.3264143221015858,0.20920384580300644,0.04834215262325477,0.37763625757712477,0.016989610243072172,0.386444255101277
0.3460021922267775,0.27031113862828654,0.39313202612221443,0.04771325192564242,0.15977233307669023,0.047636451210343905,0.38260688635613327,0.1867967601146115,0.0858355652762306
0.10687801215514355,0.025676305704487534,0.08993557560204356,0.18912959745816674,0.3553573375052153,0.38632611371420533,0.08661525164022539,0.19084935497123096,0.25181481996370236
0.38094603897232293,0.0728316627929905,0.18859605488805276,0.029568683388301365,0.3659116161850947,0.2119134019498506,0.12374404945184701,0.06038208871648285,0.004002237201575021
0.23783942118191925,0.14063951221433266,0.1812265911611807,0.09285978995790233,0.049289494994088794,0.21417159268333494,0.20362644405064423,0.11745052320318981,0.019530569623966446
0.12728967166719674,0.3081387246497593,0.1473974364758504,0.025336879609474394,0.36054410832966044,0.22540711708159025,0.32487297011749816,0.17472891876633878,0.0598891187285302
0.20561263787335593,0.3511726354359702,0.20958538320482778,0.028016481925315386,0.1478155497206083,0.19371826321237423,0.14379862562870324,0.33008634607170695,0.0049026852679817
0.034059598405428874,0.2771433037707361,0.3388819249690243,0.3217869326857557,0.2077529377238907,0.19370253735956125,0.26276340605987086,0.0846258693659872,0.34496549950912236
0.28850979766275914,0.32502747355145223,0.2626211437528877,0.15969985373165604,0.1866555930181186,0.18116013061488556,0.28988328729634844,0.29858004757418904,0.21314209511417795
0.17682181713815548,0.146165119989877,0.010073804782361508,0.19411313602790312,0.2059648422650036,0.1304527964416773,0.16567130055793922,0.15971650215994787,0.13147203925524426
0.07761922461392051,0.04123672166277608,0.03543655981571381,0.06189738411881294,0.15137981540056922,0.09536740960952989,0.25676367135921824,0.08124879916393941,0.12521026856160225
0.094502152137032,0.11261525935991959,0.3302476456178571,0.2737293390030182,0.03624840143428867,0.3071182263835034,0.30719920593042466,0.20497754758433004,0.26391318388978213
0.32163661872803667,0.21253395540533424,0.11660983316728708,0.22730968490340395,0.0406796051431996,0.3756505558958181,0.3475223731331723,0.21906649024174873,0.2764520046463009
0.11703989288312716,0.33057027269867206,0.08118676382182373,0.054251182890964866,0.15262996685299074,0.3250623772444317,0.06328293538335354,0.18166069309726415,0.18683666161921214
0.32378048438389606,0.07658566201161282,0.04048954093296291,0.03889515119783309,0.26515383073921395,0.1795043846617036,0.26371598365569826,0.21127067066176966,0.16604501590726828
0.39141655582165297,0.26606971516775696,0.0605350154555222,0.13794140112495276,0.30203761161283427,0.05791468049433371,0.1641368386330786,0.16204919258572872,0.28052797601458135
0.15557359078467647,0.3505522041456485,0.28673622237630775,0.2733773094143465,0.3361375331073077,0.29675771858227507,0.18525749205298206,0.006382866010246025,0.040227130760676036
0.30833232879715217,0.13295834245143778,0.15356690363552847,0.1736114930626816,0.16170771953442273,0.05381287772497254,0.2751837268318918,0.30254968628019796,0.35249836872474827
0.38156469220983874,0.32377184941210435,0.35467471292247954,0.3648457692358369,0.1564200920311849,0.33630094214493317,0.2626578432968485,0.34080304671426404,0.14069358552976904
0.34271097834519454,0.29356393801514025,0.2377018174592499,0.2117372843939545,0.06579909431076314,0.1334724464901805,0.1674637126115151,0.21114921990615387,0.07864847602191052
0.3243180760648915,0.21472089854437804,0.13189965948669338,0.36240206397189106,0.2406620825057173,0.05876551211220504,0.28833091261839655,0.3743626261683285,0.026435598961910545
0.3333673574425523,0.35891299176694463,0.3049294853730457,0.34073962063471563,0.1789741137871661,0.28329207886329993,0.12247528692388508,0.0922213278717825,0.37996684508439826
0.004440946073685482,0.3246843159711519,0.32358597767913855,0.31766222217854984,0.03227614778846295,0.008765911790896119,0.16526857936211048,0.3645194065510462,0.020532703928483276
